group,label,representation,month,year,part,region,rms_wind_m_s,rms_geostrophic_m_s,rms_residual_m_s,residual_over_wind_rms,mean_speed_m_s,max_speed_m_s,strong_direction_abs_mean_deg,direction_area_fraction,valid_area_fraction
training_climatology,1979-2014,L12_native,12,,climatology,review,20.8378035694966,22.053459844657187,1.9405911024038192,0.09312839023228685,18.43572921289957,35.09000180610971,1.6882433548212892,0.4785067747031793,1.0
training_climatology,1979-2014,L12_native,12,,climatology,focus,28.06957211383917,28.948353676526263,1.4465573611134603,0.051534713648173594,27.59422536235793,35.09000180610971,1.2709793860333296,0.89813732263278,1.0
training_climatology,1979-2014,L12_fine,12,,climatology,review,20.846643280236652,22.167241186888415,1.9626804830208606,0.09414851382244116,18.462140008025862,35.13291014462927,1.6320755323360208,0.47590163032580024,1.0
training_climatology,1979-2014,L12_fine,12,,climatology,focus,28.13381879528409,29.182197745702677,1.5208619691579903,0.054058141918967774,27.69038111559139,35.13291014462927,1.2357591015474403,0.9212005466151548,1.0
training_climatology,1979-2014,matched_hybrid_fine,12,,climatology,review,20.87670260151469,22.167241186888415,2.049383016049645,0.09816603010386103,18.56462713148696,35.1835333664981,1.7436036884019082,0.4869408554914549,1.0
training_climatology,1979-2014,matched_hybrid_fine,12,,climatology,focus,28.157527225414547,29.182197745702677,1.5969349931792678,0.056714319421412085,27.748309928110032,35.1835333664981,1.388750586448946,0.9269982827578521,1.0
historical_reference,2015-12,native,12,2015,total,review,21.997562524971592,23.094477195590443,1.6414144099557262,0.07461801315906685,19.639554590053315,35.233010555826965,1.5135585876514883,0.5069802655128478,1.0
historical_reference,2015-12,native,12,2015,total,focus,28.662598135883,30.147855803324266,1.9344022316320377,0.06748872598574167,28.1451972657854,35.233010555826965,1.364322905195026,0.8908844209526071,1.0
historical_reference,2015-12,native,12,2015,climatology,review,20.93376037028052,22.218115922411137,1.6107828529389114,0.07694665575830924,18.577280290383083,35.1835333664981,1.679733800628755,0.49036015863448457,1.0
historical_reference,2015-12,native,12,2015,climatology,focus,28.197285214755606,29.56891634539038,1.6571764314668065,0.05877077948623253,27.75060028307665,35.1835333664981,1.3658345286273423,0.9126737989222525,1.0
historical_reference,2015-12,native,12,2015,anomaly,review,4.408301853267136,4.445121401631157,1.13779699182635,0.25810324013612895,4.043134292571045,8.297584029932247,9.95318353202766,0.3818267335592675,1.0
historical_reference,2015-12,native,12,2015,anomaly,focus,3.4431526706591407,3.37881686855264,1.2695560490738267,0.3687190695586522,3.1686485152494623,7.867314221258096,11.613954244764628,0.6055029516835152,1.0
historical_reference,2015-12,L12_native,12,2015,total,review,21.854230459746436,22.96657628927605,2.1601533725104414,0.09884371707753578,19.410314660446232,34.75400747430878,1.722873089793658,0.49628378065387374,1.0
historical_reference,2015-12,L12_native,12,2015,total,focus,28.630737876655072,29.732969877717476,1.9504221387617549,0.06812336263090481,28.052558547030127,34.75400747430878,1.5118591192812671,0.878956478260398,1.0
historical_reference,2015-12,L12_native,12,2015,climatology,review,20.8378035694966,22.053459844657187,1.9405911024038192,0.09312839023228685,18.43572921289957,35.09000180610971,1.6882433548212892,0.4785067747031793,1.0
historical_reference,2015-12,L12_native,12,2015,climatology,focus,28.06957211383917,28.948353676526263,1.4465573611134603,0.051534713648173594,27.59422536235793,35.09000180610971,1.2709793860333296,0.89813732263278,1.0
historical_reference,2015-12,L12_native,12,2015,anomaly,review,4.126997936461162,4.239772782584188,1.2856397785621245,0.31151936549416864,3.6807932184800802,9.405929546236285,13.85324830492609,0.35886981947810037,1.0
historical_reference,2015-12,L12_native,12,2015,anomaly,focus,3.4672490950739108,3.5008655528180026,1.5040493457447655,0.4337875083395772,3.217310982877525,7.248527290315791,16.323407583853243,0.6072595435930472,1.0
historical_reference,2015-12,L12_fine,12,2015,total,review,21.860923302533493,23.083629096872244,2.18370052077398,0.0998905897319034,19.429088402737722,34.765161424700004,1.6867725541417073,0.4994429257785642,1.0
historical_reference,2015-12,L12_fine,12,2015,total,focus,28.691088717105067,29.956949103039705,2.0115368346338984,0.07011016049156264,28.14549403789067,34.765161424700004,1.4897393878772083,0.8907240431500008,1.0
historical_reference,2015-12,L12_fine,12,2015,climatology,review,20.846643280236652,22.167241186888415,1.9626804830208606,0.09414851382244116,18.462140008025862,35.13291014462927,1.6320755323360208,0.47590163032580024,1.0
historical_reference,2015-12,L12_fine,12,2015,climatology,focus,28.13381879528409,29.182197745702677,1.5208619691579903,0.054058141918967774,27.69038111559139,35.13291014462927,1.2357591015474403,0.9212005466151548,1.0
historical_reference,2015-12,L12_fine,12,2015,anomaly,review,4.1284009375948925,4.291703892579487,1.3083192681796958,0.3169070271895373,3.6831651060793966,9.406990276208582,13.500918957673882,0.35831910819655427,1.0
historical_reference,2015-12,L12_fine,12,2015,anomaly,focus,3.4609021535061952,3.5244100530390177,1.5077259273878763,0.4356453492510381,3.214129532090494,7.280636693088642,16.096636357562414,0.6064835394812609,1.0
historical_reference,2015-12,matched_hybrid_fine,12,2015,total,review,21.85748646541732,23.083629096872244,2.089328439801394,0.0955886873409304,19.513169734043313,34.067503698609364,1.7443335449709776,0.5130104771997885,1.0
historical_reference,2015-12,matched_hybrid_fine,12,2015,total,focus,28.696378022152395,29.956949103039705,1.8614010708591877,0.06486536626407223,28.208054502441957,34.067503698609364,1.46582774748054,0.9013287166448419,1.0
historical_reference,2015-12,matched_hybrid_fine,12,2015,climatology,review,20.87670260151469,22.167241186888415,2.049383016049645,0.09816603010386103,18.56462713148696,35.1835333664981,1.7436036884019082,0.4869408554914549,1.0
historical_reference,2015-12,matched_hybrid_fine,12,2015,climatology,focus,28.157527225414547,29.182197745702677,1.5969349931792678,0.056714319421412085,27.748309928110032,35.1835333664981,1.388750586448946,0.9269982827578521,1.0
historical_reference,2015-12,matched_hybrid_fine,12,2015,anomaly,review,4.1284009375948925,4.291703892579487,1.308319268179696,0.31690702718953734,3.6831651060793966,9.406990276208578,13.678395865627477,0.3653947502394479,1.0
historical_reference,2015-12,matched_hybrid_fine,12,2015,anomaly,focus,3.4609021535061952,3.5244100530390177,1.5077259273878765,0.43564534925103815,3.214129532090494,7.280636693088639,16.09277493282708,0.6133377752167873,1.0
historical_reference,2016-12,native,12,2016,total,review,20.291240596141296,21.75483698286171,1.9900490188656514,0.09807429020599613,18.12629812177922,34.93892873669881,1.9330101602653684,0.4557508963878168,1.0
historical_reference,2016-12,native,12,2016,total,focus,27.630208622626654,29.857584612039144,2.5805296575262116,0.09339522885154729,26.927587600263248,34.93892873669881,1.4071267166856962,0.8531001605651731,1.0
historical_reference,2016-12,native,12,2016,climatology,review,20.93376037028052,22.218115922411137,1.6107828529389114,0.07694665575830924,18.577280290383083,35.1835333664981,1.679733800628755,0.49036015863448457,1.0
historical_reference,2016-12,native,12,2016,climatology,focus,28.197285214755606,29.56891634539038,1.6571764314668065,0.05877077948623253,27.75060028307665,35.1835333664981,1.3658345286273423,0.9126737989222525,1.0
historical_reference,2016-12,native,12,2016,anomaly,review,5.289088776239474,5.732118374368193,1.0187760833081656,0.1926184502489127,4.520918126692452,13.775470728628514,8.952897820432796,0.30010303116714904,1.0
historical_reference,2016-12,native,12,2016,anomaly,focus,3.9020347573348135,4.366848826090572,1.2280897597477831,0.31473060495919286,3.4023789591971854,8.607306998327088,11.641736597062268,0.549462454270789,1.0
historical_reference,2016-12,L12_native,12,2016,total,review,20.10613442199393,21.520576588014265,2.0826532709769925,0.10358297757617674,17.894289122901746,35.18854839359426,2.1196996807967277,0.41909400972016697,1.0
historical_reference,2016-12,L12_native,12,2016,total,focus,27.403067029006543,29.17221412069322,2.1288167355405827,0.07768534570554454,26.592027722948945,35.18854839359426,1.1789047115322815,0.8259115556574437,1.0
historical_reference,2016-12,L12_native,12,2016,climatology,review,20.8378035694966,22.053459844657187,1.9405911024038192,0.09312839023228685,18.43572921289957,35.09000180610971,1.6882433548212892,0.4785067747031793,1.0
historical_reference,2016-12,L12_native,12,2016,climatology,focus,28.06957211383917,28.948353676526263,1.4465573611134603,0.051534713648173594,27.59422536235793,35.09000180610971,1.2709793860333296,0.89813732263278,1.0
historical_reference,2016-12,L12_native,12,2016,anomaly,review,5.158600064794323,5.478343780247001,1.1589522848180664,0.2246641085296607,4.480610174573694,11.718327532390932,13.385993064731212,0.3091979626216015,1.0
historical_reference,2016-12,L12_native,12,2016,anomaly,focus,4.448959364114922,4.385995404238796,1.1687196558858102,0.26269506197621023,3.8994807881438875,9.411777898116116,14.143404784681413,0.5988584112860241,1.0
historical_reference,2016-12,L12_fine,12,2016,total,review,20.11141038623068,21.626311385592654,2.126622029443786,0.10574206326672057,17.909777827205367,35.205438864075234,2.1698510550571894,0.4241336355268136,1.0
historical_reference,2016-12,L12_fine,12,2016,total,focus,27.46260872426311,29.400812963440185,2.2535344775088526,0.08205828150323766,26.68251588231363,35.205438864075234,1.2126129388686264,0.8342589972633385,1.0
historical_reference,2016-12,L12_fine,12,2016,climatology,review,20.846643280236652,22.167241186888415,1.9626804830208606,0.09414851382244116,18.462140008025862,35.13291014462927,1.6320755323360208,0.47590163032580024,1.0
historical_reference,2016-12,L12_fine,12,2016,climatology,focus,28.13381879528409,29.182197745702677,1.5208619691579903,0.054058141918967774,27.69038111559139,35.13291014462927,1.2357591015474403,0.9212005466151548,1.0
historical_reference,2016-12,L12_fine,12,2016,anomaly,review,5.163891707805838,5.543790408235081,1.1791958011456665,0.22835409181086647,4.486497526880678,11.745105059804722,13.674376382084937,0.31040833755408975,1.0
historical_reference,2016-12,L12_fine,12,2016,anomaly,focus,4.444738199230212,4.427292502659304,1.1692875922065258,0.2630723205270078,3.897018703860115,9.411777898116116,14.238258610257635,0.5929817050069904,1.0
historical_reference,2016-12,matched_hybrid_fine,12,2016,total,review,20.1402136091103,21.626311385592654,2.321850926737704,0.11528432477436232,18.015019575524928,34.424810038657,2.2017164623796215,0.4318779804670824,1.0
historical_reference,2016-12,matched_hybrid_fine,12,2016,total,focus,27.457565237123426,29.400812963440185,2.3546931999921226,0.08575753821058063,26.741950704894432,34.424810038657,1.317975026666599,0.8431720275833786,1.0
historical_reference,2016-12,matched_hybrid_fine,12,2016,climatology,review,20.87670260151469,22.167241186888415,2.049383016049645,0.09816603010386103,18.56462713148696,35.1835333664981,1.7436036884019082,0.4869408554914549,1.0
historical_reference,2016-12,matched_hybrid_fine,12,2016,climatology,focus,28.157527225414547,29.182197745702677,1.5969349931792678,0.056714319421412085,27.748309928110032,35.1835333664981,1.388750586448946,0.9269982827578521,1.0
historical_reference,2016-12,matched_hybrid_fine,12,2016,anomaly,review,5.163891707805838,5.543790408235081,1.1791958011456665,0.22835409181086647,4.486497526880678,11.745105059804722,14.093465074292224,0.3214023861796084,1.0
historical_reference,2016-12,matched_hybrid_fine,12,2016,anomaly,focus,4.444738199230212,4.427292502659304,1.1692875922065258,0.2630723205270078,3.897018703860115,9.411777898116116,14.195513460801513,0.6018947353270306,1.0
historical_reference,2017-12,native,12,2017,total,review,22.531050249857785,23.821798466138745,2.507954370093746,0.1113110282158097,19.282045086764832,41.0238696436766,3.181451491641173,0.5003679242483657,1.0
historical_reference,2017-12,native,12,2017,total,focus,30.925671159341938,31.93208043473034,2.363389142516294,0.07642159584311457,29.692488974959144,41.0238696436766,2.454113777939121,0.8523559840549545,1.0
historical_reference,2017-12,native,12,2017,climatology,review,20.93376037028052,22.218115922411137,1.6107828529389114,0.07694665575830924,18.577280290383083,35.1835333664981,1.679733800628755,0.49036015863448457,1.0
historical_reference,2017-12,native,12,2017,climatology,focus,28.197285214755606,29.56891634539038,1.6571764314668065,0.05877077948623253,27.75060028307665,35.1835333664981,1.3658345286273423,0.9126737989222525,1.0
historical_reference,2017-12,native,12,2017,anomaly,review,5.997029580640954,5.526957713534556,1.4985374930024205,0.24987995687729436,5.306030416557763,11.621923833734035,10.645953503817429,0.4428165342547266,1.0
historical_reference,2017-12,native,12,2017,anomaly,focus,6.796094441090596,6.112809057217257,1.6790507504662795,0.24706112680165104,6.5246781924269515,10.607787359418309,10.19997863948659,0.8183238562060399,1.0
historical_reference,2017-12,L12_native,12,2017,total,review,22.329090139775342,23.629492546159433,3.3694558613822667,0.15089982799523813,19.33582349387579,38.623882906569044,3.2166576381664775,0.4977845024948378,1.0
historical_reference,2017-12,L12_native,12,2017,total,focus,30.271383419806686,30.672070621908265,2.866805472504854,0.09470348390582943,29.231962411097875,38.623882906569044,2.3194973994489003,0.8525571322113537,1.0
historical_reference,2017-12,L12_native,12,2017,climatology,review,20.8378035694966,22.053459844657187,1.9405911024038192,0.09312839023228685,18.43572921289957,35.09000180610971,1.6882433548212892,0.4785067747031793,1.0
historical_reference,2017-12,L12_native,12,2017,climatology,focus,28.06957211383917,28.948353676526263,1.4465573611134603,0.051534713648173594,27.59422536235793,35.09000180610971,1.2709793860333296,0.89813732263278,1.0
historical_reference,2017-12,L12_native,12,2017,anomaly,review,5.645517199027891,4.970812641356797,1.927972213803342,0.34150497568855553,4.966464026898493,11.532139915535954,15.695445928893363,0.45221225082252553,1.0
historical_reference,2017-12,L12_native,12,2017,anomaly,focus,5.900636556228214,4.674071859291311,2.1000046940628017,0.35589460120979893,5.715056949588731,8.55489803237836,15.454092049472715,0.8206857273720857,1.0
historical_reference,2017-12,L12_fine,12,2017,total,review,22.33252218970572,23.764820376695543,3.3815541722069202,0.15141837287709775,19.33906856537192,38.6418985759286,3.1551443839889166,0.48681118303930093,1.0
historical_reference,2017-12,L12_fine,12,2017,total,focus,30.336227846263796,30.92517478903519,2.877708813204774,0.09486046939613792,29.342451805644707,38.6418985759286,2.359805199237902,0.8591291048443738,1.0
historical_reference,2017-12,L12_fine,12,2017,climatology,review,20.846643280236652,22.167241186888415,1.9626804830208606,0.09414851382244116,18.462140008025862,35.13291014462927,1.6320755323360208,0.47590163032580024,1.0
historical_reference,2017-12,L12_fine,12,2017,climatology,focus,28.13381879528409,29.182197745702677,1.5208619691579903,0.054058141918967774,27.69038111559139,35.13291014462927,1.2357591015474403,0.9212005466151548,1.0
historical_reference,2017-12,L12_fine,12,2017,anomaly,review,5.6499060522889755,5.015629874751346,1.9355345772689396,0.3425781879124851,4.968548392239912,11.586594810139303,15.75978161394681,0.442246569155415,1.0
historical_reference,2017-12,L12_fine,12,2017,anomaly,focus,5.897312334647926,4.703969924156643,2.1061317659613215,0.35713417340766623,5.713787758904309,8.55489803237836,15.942960629355776,0.8294244775532487,1.0
historical_reference,2017-12,matched_hybrid_fine,12,2017,total,review,22.320719808051425,23.764820376695543,3.2273694715448795,0.14459074345714953,19.41507662932026,37.85565645599192,3.192510499634635,0.4995485453618324,1.0
historical_reference,2017-12,matched_hybrid_fine,12,2017,total,focus,30.324842120950194,30.92517478903519,2.660535211547546,0.0877345115577532,29.39826924126091,37.85565645599192,2.4487463806906193,0.8715368029231029,1.0
historical_reference,2017-12,matched_hybrid_fine,12,2017,climatology,review,20.87670260151469,22.167241186888415,2.049383016049645,0.09816603010386103,18.56462713148696,35.1835333664981,1.7436036884019082,0.4869408554914549,1.0
historical_reference,2017-12,matched_hybrid_fine,12,2017,climatology,focus,28.157527225414547,29.182197745702677,1.5969349931792678,0.056714319421412085,27.748309928110032,35.1835333664981,1.388750586448946,0.9269982827578521,1.0
historical_reference,2017-12,matched_hybrid_fine,12,2017,anomaly,review,5.6499060522889755,5.015629874751346,1.9355345772689392,0.34257818791248507,4.968548392239912,11.586594810139301,16.086196465964615,0.45213228920697823,1.0
historical_reference,2017-12,matched_hybrid_fine,12,2017,anomaly,focus,5.897312334647926,4.703969924156643,2.1061317659613215,0.35713417340766623,5.713787758904309,8.554898032378357,15.957391636729724,0.8418321756319778,1.0
historical_reference,2018-12,native,12,2018,total,review,22.410700081812546,23.85779947349219,1.8716612430642219,0.0835164111889201,18.95225402959207,37.223557522262006,1.7466019135439004,0.4759075167507041,1.0
historical_reference,2018-12,native,12,2018,total,focus,29.579027844166486,32.006034595646874,2.6621462683351025,0.09000114142899816,28.586516617919074,37.223557522262006,1.3298664954573904,0.8544383771361642,1.0
historical_reference,2018-12,native,12,2018,climatology,review,20.93376037028052,22.218115922411137,1.6107828529389114,0.07694665575830924,18.577280290383083,35.1835333664981,1.679733800628755,0.49036015863448457,1.0
historical_reference,2018-12,native,12,2018,climatology,focus,28.197285214755606,29.56891634539038,1.6571764314668065,0.05877077948623253,27.75060028307665,35.1835333664981,1.3658345286273423,0.9126737989222525,1.0
historical_reference,2018-12,native,12,2018,anomaly,review,5.235610734545193,5.224588226554138,1.3160247257963777,0.2513603078076618,4.692636726021941,11.258495165354747,10.022042385466376,0.4133567196922344,1.0
historical_reference,2018-12,native,12,2018,anomaly,focus,4.844149771957877,4.747194187591836,1.7911208762936623,0.36974927708928756,4.501757562448288,10.058672935705436,13.365546307521965,0.743351559155554,1.0
historical_reference,2018-12,L12_native,12,2018,total,review,22.249412348635513,23.60562047116226,2.299515046137666,0.10335172049066223,18.86551917674888,38.15180001231015,1.7307981667222212,0.5016615198694765,1.0
historical_reference,2018-12,L12_native,12,2018,total,focus,29.239680972138057,31.234270224982176,2.504957230663941,0.08566978665228488,28.392823945716525,38.15180001231015,1.0549591601615533,0.8755930976783382,1.0
historical_reference,2018-12,L12_native,12,2018,climatology,review,20.8378035694966,22.053459844657187,1.9405911024038192,0.09312839023228685,18.43572921289957,35.09000180610971,1.6882433548212892,0.4785067747031793,1.0
historical_reference,2018-12,L12_native,12,2018,climatology,focus,28.06957211383917,28.948353676526263,1.4465573611134603,0.051534713648173594,27.59422536235793,35.09000180610971,1.2709793860333296,0.89813732263278,1.0
historical_reference,2018-12,L12_native,12,2018,anomaly,review,4.728407598832304,4.349459816096109,1.4041841710265566,0.29696766652970535,4.339294021519315,8.2898072123131,11.985163359046528,0.40510821961727783,1.0
historical_reference,2018-12,L12_native,12,2018,anomaly,focus,4.00705305909402,3.5258588684598324,1.9599599553769171,0.4891275275052277,3.763691358370551,7.176988082100354,18.812841252507578,0.6643999571791174,1.0
historical_reference,2018-12,L12_fine,12,2018,total,review,22.251083970499245,23.739495184384968,2.31420332620189,0.10400407140928904,18.864427141022524,38.17103621598499,1.7501022633051377,0.49829157157148873,1.0
historical_reference,2018-12,L12_fine,12,2018,total,focus,29.30241343695207,31.509948424435436,2.6374424001933257,0.09000768506212377,28.502469985282865,38.17103621598499,1.0464353574732517,0.861730317758802,1.0
historical_reference,2018-12,L12_fine,12,2018,climatology,review,20.846643280236652,22.167241186888415,1.9626804830208606,0.09414851382244116,18.462140008025862,35.13291014462927,1.6320755323360208,0.47590163032580024,1.0
historical_reference,2018-12,L12_fine,12,2018,climatology,focus,28.13381879528409,29.182197745702677,1.5208619691579903,0.054058141918967774,27.69038111559139,35.13291014462927,1.2357591015474403,0.9212005466151548,1.0
historical_reference,2018-12,L12_fine,12,2018,anomaly,review,4.7316518078583805,4.412708620889011,1.3937809806141672,0.29456541546429094,4.34312827618075,8.33910083257781,12.387102326410508,0.40377065675246787,1.0
historical_reference,2018-12,L12_fine,12,2018,anomaly,focus,4.002832950127057,3.5689662751318654,1.9669688428858254,0.4913941869153921,3.7644851292697843,7.176988082100354,19.697321763102266,0.6581278188904481,1.0
historical_reference,2018-12,matched_hybrid_fine,12,2018,total,review,22.18589033460095,23.739495184384968,2.308404220498039,0.10404830212731507,18.970029048924076,36.33281684451141,1.6544597146650926,0.5087209725799029,1.0
historical_reference,2018-12,matched_hybrid_fine,12,2018,total,focus,29.274653321991767,31.509948424435436,2.53558784673179,0.08661376170173125,28.559376130255778,36.33281684451141,0.9179027997057008,0.8767034308962927,1.0
historical_reference,2018-12,matched_hybrid_fine,12,2018,climatology,review,20.87670260151469,22.167241186888415,2.049383016049645,0.09816603010386103,18.56462713148696,35.1835333664981,1.7436036884019082,0.4869408554914549,1.0
historical_reference,2018-12,matched_hybrid_fine,12,2018,climatology,focus,28.157527225414547,29.182197745702677,1.5969349931792678,0.056714319421412085,27.748309928110032,35.1835333664981,1.388750586448946,0.9269982827578521,1.0
historical_reference,2018-12,matched_hybrid_fine,12,2018,anomaly,review,4.7316518078583805,4.412708620889011,1.3937809806141672,0.29456541546429094,4.34312827618075,8.33910083257781,12.314792916926185,0.41251075523428604,1.0
historical_reference,2018-12,matched_hybrid_fine,12,2018,anomaly,focus,4.002832950127058,3.5689662751318654,1.9669688428858254,0.491394186915392,3.7644851292697843,7.176988082100354,19.460738198594917,0.6709752761000023,1.0
historical_reference,2019-12,native,12,2019,total,review,21.081780248336166,22.300143326967934,1.7300115189350296,0.08206192733991556,18.634515001695352,34.92718252058571,1.5588714094652933,0.4891932270305193,1.0
historical_reference,2019-12,native,12,2019,total,focus,27.198081546989535,28.878929335836062,1.944888953454096,0.07150831392625813,26.41703459729791,34.92718252058571,0.8846474856792458,0.8206310538999658,1.0
historical_reference,2019-12,native,12,2019,climatology,review,20.93376037028052,22.218115922411137,1.6107828529389114,0.07694665575830924,18.577280290383083,35.1835333664981,1.679733800628755,0.49036015863448457,1.0
historical_reference,2019-12,native,12,2019,climatology,focus,28.197285214755606,29.56891634539038,1.6571764314668065,0.05877077948623253,27.75060028307665,35.1835333664981,1.3658345286273423,0.9126737989222525,1.0
historical_reference,2019-12,native,12,2019,anomaly,review,4.5706899615686485,4.554780620258161,1.0976438804853748,0.24014839985092018,4.229008607831086,8.2133978541481,8.89840127507413,0.4243016398668558,1.0
historical_reference,2019-12,native,12,2019,anomaly,focus,4.402105246645165,4.379388807919575,1.145697278218925,0.2602612191273842,3.9853085877444756,8.2133978541481,8.588049424364025,0.6590556860464197,1.0
historical_reference,2019-12,L12_native,12,2019,total,review,20.891181149637955,22.25534441951537,1.844947338847333,0.088312256048735,18.571301505920943,34.966510281986174,1.6191919440719205,0.48126463350338317,1.0
historical_reference,2019-12,L12_native,12,2019,total,focus,26.68301746999452,28.35095082171004,1.9913565871097376,0.07463011218086747,25.954763204875512,34.966510281986174,0.8703008131688477,0.8210333502127644,1.0
historical_reference,2019-12,L12_native,12,2019,climatology,review,20.8378035694966,22.053459844657187,1.9405911024038192,0.09312839023228685,18.43572921289957,35.09000180610971,1.6882433548212892,0.4785067747031793,1.0
historical_reference,2019-12,L12_native,12,2019,climatology,focus,28.06957211383917,28.948353676526263,1.4465573611134603,0.051534713648173594,27.59422536235793,35.09000180610971,1.2709793860333296,0.89813732263278,1.0
historical_reference,2019-12,L12_native,12,2019,anomaly,review,4.398572281626322,4.248570920554218,1.4972719009557758,0.3403995217289408,4.094178009508507,7.002523292954928,9.960953319323009,0.3473177555611903,1.0
historical_reference,2019-12,L12_native,12,2019,anomaly,focus,4.072423218375028,3.2550504520820844,1.3505508296830413,0.33163322112232135,3.6843345470592865,6.691503983772761,9.951249404486108,0.4749187722354388,1.0
historical_reference,2019-12,L12_fine,12,2019,total,review,20.89557451810566,22.364650324443076,1.9036529407254568,0.09110316345099646,18.584593484844874,35.104794921780986,1.6471331929137767,0.4877485732513267,1.0
historical_reference,2019-12,L12_fine,12,2019,total,focus,26.734799648471775,28.564341912856726,2.1052752162252264,0.07874662402213173,26.035707834194568,35.104794921780986,0.8571487774270073,0.8134117487537492,1.0
historical_reference,2019-12,L12_fine,12,2019,climatology,review,20.846643280236652,22.167241186888415,1.9626804830208606,0.09414851382244116,18.462140008025862,35.13291014462927,1.6320755323360208,0.47590163032580024,1.0
historical_reference,2019-12,L12_fine,12,2019,climatology,focus,28.13381879528409,29.182197745702677,1.5208619691579903,0.054058141918967774,27.69038111559139,35.13291014462927,1.2357591015474403,0.9212005466151548,1.0
historical_reference,2019-12,L12_fine,12,2019,anomaly,review,4.401159717636746,4.302933548474761,1.5019889971139726,0.3412711861137553,4.098779358409737,7.012276784326226,9.601590117369701,0.35225450358160854,1.0
historical_reference,2019-12,L12_fine,12,2019,anomaly,focus,4.065405597494358,3.26729292986008,1.325272886682321,0.32598786391673434,3.6831678923948035,6.691503983772761,9.579424505184848,0.47146761873723575,1.0
historical_reference,2019-12,matched_hybrid_fine,12,2019,total,review,20.883077288811815,22.364650324443076,2.147621517853376,0.10284028010584303,18.706033159768506,33.17537276257851,1.8554285543354714,0.5035593483692374,1.0
historical_reference,2019-12,matched_hybrid_fine,12,2019,total,focus,26.712605224940454,28.564341912856726,2.133936898230295,0.07988501609112714,26.093874749976056,33.17537276257851,1.1152110057522842,0.8325356176202333,1.0
historical_reference,2019-12,matched_hybrid_fine,12,2019,climatology,review,20.87670260151469,22.167241186888415,2.049383016049645,0.09816603010386103,18.56462713148696,35.1835333664981,1.7436036884019082,0.4869408554914549,1.0
historical_reference,2019-12,matched_hybrid_fine,12,2019,climatology,focus,28.157527225414547,29.182197745702677,1.5969349931792678,0.056714319421412085,27.748309928110032,35.1835333664981,1.388750586448946,0.9269982827578521,1.0
historical_reference,2019-12,matched_hybrid_fine,12,2019,anomaly,review,4.401159717636747,4.302933548474761,1.5019889971139726,0.3412711861137552,4.098779358409737,7.012276784326226,9.599433987678372,0.36806527869951916,1.0
historical_reference,2019-12,matched_hybrid_fine,12,2019,anomaly,focus,4.065405597494359,3.26729292986008,1.325272886682321,0.3259878639167343,3.6831678923948035,6.691503983772761,9.427050246955543,0.49059148760371996,1.0
historical_reference,2020-12,native,12,2020,total,review,24.74591238066576,26.430208175336187,2.1895609550619892,0.08848172261260878,21.365366872432396,41.23934005910747,2.035348154533326,0.5500063338729401,1.0
historical_reference,2020-12,native,12,2020,total,focus,33.76022870161097,35.931437378789845,2.4355113914087574,0.07214143639058167,33.049255234375025,41.23934005910747,1.2137528228234824,0.9416604787395423,1.0
historical_reference,2020-12,native,12,2020,climatology,review,20.93376037028052,22.218115922411137,1.6107828529389114,0.07694665575830924,18.577280290383083,35.1835333664981,1.679733800628755,0.49036015863448457,1.0
historical_reference,2020-12,native,12,2020,climatology,focus,28.197285214755606,29.56891634539038,1.6571764314668065,0.05877077948623253,27.75060028307665,35.1835333664981,1.3658345286273423,0.9126737989222525,1.0
historical_reference,2020-12,native,12,2020,anomaly,review,5.1524897464086745,5.563463838558265,1.1883819912172582,0.23064228163589645,4.585360312975367,10.203053073810462,6.3713468466381675,0.4957707855804145,1.0
historical_reference,2020-12,native,12,2020,anomaly,focus,6.208307519566188,7.083024597049138,1.214178748803336,0.1955732290929071,5.655682047683907,10.203053073810462,5.3124877466354725,0.8633427912971122,1.0
historical_reference,2020-12,L12_native,12,2020,total,review,24.458294236618826,26.09878162393938,2.2521333686233094,0.09208055749249379,21.465151259920592,39.68606390834518,1.9287886871963966,0.543364228493918,1.0
historical_reference,2020-12,L12_native,12,2020,total,focus,32.88057273475428,34.85869541504032,2.2366547724066534,0.06802359528374463,32.308949282950714,39.68606390834518,1.0996495215496156,0.9373390327202491,1.0
historical_reference,2020-12,L12_native,12,2020,climatology,review,20.8378035694966,22.053459844657187,1.9405911024038192,0.09312839023228685,18.43572921289957,35.09000180610971,1.6882433548212892,0.4785067747031793,1.0
historical_reference,2020-12,L12_native,12,2020,climatology,focus,28.06957211383917,28.948353676526263,1.4465573611134603,0.051534713648173594,27.59422536235793,35.09000180610971,1.2709793860333296,0.89813732263278,1.0
historical_reference,2020-12,L12_native,12,2020,anomaly,review,4.5408448233820815,5.117685275850197,1.221713968622,0.2690499270820823,4.016294042207241,9.379818044255563,5.918325199527726,0.47064876941749456,1.0
historical_reference,2020-12,L12_native,12,2020,anomaly,focus,5.3041702671316795,6.438861636348303,1.450514927278949,0.27346688628518323,4.937012035624306,9.097974274046868,4.055868107501674,0.863141643140713,1.0
historical_reference,2020-12,L12_fine,12,2020,total,review,24.46255974108957,26.243575090697547,2.328878787342349,0.0952017618757431,21.479231227052253,39.687418527700196,1.858063835071706,0.5506933581042319,1.0
